UserID,KindID,Rating
343,1,0
343,2,0
343,3,0
343,4,0
343,5,0
343,6,0
344,1,0
344,2,0
344,3,0
344,4,0
344,5,0
344,6,0
345,1,0
345,2,0
345,3,0
345,4,0
345,5,0
345,6,0
346,1,0
346,2,0
346,3,0
346,4,0
346,5,0
346,6,0
347,1,0
347,2,0
347,3,0
347,4,0
347,5,0
347,6,0
348,1,0
348,2,0
348,3,0
348,4,0
348,5,0
348,6,0
349,1,0
349,2,0
349,3,0
349,4,0
349,5,0
349,6,0
350,1,0
350,2,0
350,3,0
350,4,0
350,5,0
350,6,0
351,1,0
351,2,0
351,3,0
351,4,0
351,5,0
351,6,0
352,1,0
352,2,0
352,3,0
352,4,0
352,5,0
352,6,0
353,1,0
353,2,0
353,3,0
353,4,0
353,5,0
353,6,0
354,1,0
354,2,0
354,3,0
354,4,0
354,5,0
354,6,0
355,1,0
355,2,0
355,3,0
355,4,0
355,5,0
355,6,0
356,1,0
356,2,0
356,3,0
356,4,0
356,5,0
356,6,0
357,1,0
357,2,0
357,3,0
357,4,0
357,5,0
357,6,0
358,1,0
358,2,0
358,3,0
358,4,0
358,5,0
358,6,0
359,1,0
359,2,0
359,3,0
359,4,0
359,5,0
359,6,0
360,1,0
360,2,0
360,3,0
360,4,0
360,5,0
360,6,0
361,1,0
361,2,0
361,3,0
361,4,0
361,5,0
361,6,0
362,1,0
362,2,0
362,3,0
362,4,0
362,5,0
362,6,0
363,1,0
363,2,0
363,3,0
363,4,0
363,5,0
363,6,0
364,1,0
364,2,0
364,3,0
364,4,0
364,5,0
364,6,0
365,1,0
365,2,0
365,3,0
365,4,0
365,5,0
365,6,0
366,1,0
366,2,0
366,3,0
366,4,0
366,5,0
366,6,0
367,1,0
367,2,0
367,3,0
367,4,0
367,5,0
367,6,0
368,1,0
368,2,0
368,3,0
368,4,0
368,5,0
368,6,0
369,1,0
369,2,0
369,3,0
369,4,0
369,5,0
369,6,0
370,1,0
370,2,0
370,3,0
370,4,0
370,5,0
370,6,0
371,1,0
371,2,0
371,3,0
371,4,0
371,5,0
371,6,0
372,1,0
372,2,0
372,3,0
372,4,0
372,5,0
372,6,0
373,1,0
373,2,0
373,3,0
373,4,0
373,5,0
373,6,0
374,1,0
374,2,0
374,3,0
374,4,0
374,5,0
374,6,0
375,1,0
375,2,0
375,3,0
375,4,0
375,5,0
375,6,0
376,1,0
376,2,0
376,3,0
376,4,0
376,5,0
376,6,0
377,1,0
377,2,0
377,3,0
377,4,0
377,5,0
377,6,0
378,1,0
378,2,0
378,3,0
378,4,0
378,5,0
378,6,0
379,1,0
379,2,0
379,3,0
379,4,0
379,5,0
379,6,0
380,1,0
380,2,0
380,3,0
380,4,0
380,5,0
380,6,0
381,1,0
381,2,0
381,3,0
381,4,0
381,5,0
381,6,0
382,1,0
382,2,0
382,3,0
382,4,0
382,5,0
382,6,0
383,1,0
383,2,0
383,3,0
383,4,0
383,5,0
383,6,0
384,1,0
384,2,0
384,3,0
384,4,0
384,5,0
384,6,0
385,1,0
385,2,0
385,3,0
385,4,0
385,5,0
385,6,0
386,1,0
386,2,0
386,3,0
386,4,0
386,5,0
386,6,0
387,1,0
387,2,0
387,3,0
387,4,0
387,5,0
387,6,0
388,1,0
388,2,0
388,3,0
388,4,0
388,5,0
388,6,0
389,1,0
389,2,0
389,3,0
389,4,0
389,5,0
389,6,0
390,1,0
390,2,0
390,3,0
390,4,0
390,5,0
390,6,0
391,1,0
391,2,0
391,3,0
391,4,0
391,5,0
391,6,0
392,1,0
392,2,0
392,3,0
392,4,0
392,5,0
392,6,0
393,1,0
393,2,0
393,3,0
393,4,0
393,5,0
393,6,0
394,1,0
394,2,0
394,3,0
394,4,0
394,5,0
394,6,0
395,1,0
395,2,0
395,3,0
395,4,0
395,5,0
395,6,0
396,1,0
396,2,0
396,3,0
396,4,0
396,5,0
396,6,0
397,1,0
397,2,0
397,3,0
397,4,0
397,5,0
397,6,0
398,1,0
398,2,0
398,3,0
398,4,0
398,5,0
398,6,0
399,1,0
399,2,0
399,3,0
399,4,0
399,5,0
399,6,0
400,1,0
400,2,0
400,3,0
400,4,0
400,5,0
400,6,0
401,1,0
401,2,0
401,3,0
401,4,0
401,5,0
401,6,0
402,1,0
402,2,0
402,3,0
402,4,0
402,5,0
402,6,0
403,1,0
403,2,0
403,3,0
403,4,0
403,5,0
403,6,0
404,1,0
404,2,0
404,3,0
404,4,0
404,5,0
404,6,0
405,1,0
405,2,0
405,3,0
405,4,0
405,5,0
405,6,0
406,1,0
406,2,0
406,3,0
406,4,0
406,5,0
406,6,0
407,1,0
407,2,0
407,3,0
407,4,0
407,5,0
407,6,0
408,1,0
408,2,0
408,3,0
408,4,0
408,5,0
408,6,0
409,1,0
409,2,0
409,3,0
409,4,0
409,5,0
409,6,0
410,1,0
410,2,0
410,3,0
410,4,0
410,5,0
410,6,0
411,1,0
411,2,0
411,3,0
411,4,0
411,5,0
411,6,0
412,1,0
412,2,0
412,3,0
412,4,0
412,5,0
412,6,0
413,1,0
413,2,0
413,3,0
413,4,0
413,5,0
413,6,0
414,1,0
414,2,0
414,3,0
414,4,0
414,5,0
414,6,0
415,1,0
415,2,0
415,3,0
415,4,0
415,5,0
415,6,0
416,1,0
416,2,0
416,3,0
416,4,0
416,5,0
416,6,0
417,1,0
417,2,0
417,3,0
417,4,0
417,5,0
417,6,0
418,1,0
418,2,0
418,3,0
418,4,0
418,5,0
418,6,0
419,1,0
419,2,0
419,3,0
419,4,0
419,5,0
419,6,0
420,1,0
420,2,0
420,3,0
420,4,0
420,5,0
420,6,0
421,1,0
421,2,0
421,3,0
421,4,0
421,5,0
421,6,0
422,1,0
422,2,0
422,3,0
422,4,0
422,5,0
422,6,0
423,1,0
423,2,0
423,3,0
423,4,0
423,5,0
423,6,0
424,1,0
424,2,0
424,3,0
424,4,0
424,5,0
424,6,0
425,1,0
425,2,0
425,3,0
425,4,0
425,5,0
425,6,0
426,1,0
426,2,0
426,3,0
426,4,0
426,5,0
426,6,0
427,1,0
427,2,0
427,3,0
427,4,0
427,5,0
427,6,0
428,1,0
428,2,0
428,3,0
428,4,0
428,5,0
428,6,0
429,1,0
429,2,0
429,3,0
429,4,0
429,5,0
429,6,0
430,1,0
430,2,0
430,3,0
430,4,0
430,5,0
430,6,0
431,1,0
431,2,0
431,3,0
431,4,0
431,5,0
431,6,0
432,1,0
432,2,0
432,3,0
432,4,0
432,5,0
432,6,0
433,1,0
433,2,0
433,3,0
433,4,0
433,5,0
433,6,0
434,1,0
434,2,0
434,3,0
434,4,0
434,5,0
434,6,0
435,1,0
435,2,0
435,3,0
435,4,0
435,5,0
435,6,0
436,1,0
436,2,0
436,3,0
436,4,0
436,5,0
436,6,0
437,1,0
437,2,0
437,3,0
437,4,0
437,5,0
437,6,0
438,1,0
438,2,0
438,3,0
438,4,0
438,5,0
438,6,0
439,1,0
439,2,0
439,3,0
439,4,0
439,5,0
439,6,0
440,1,0
440,2,0
440,3,0
440,4,0
440,5,0
440,6,0
441,1,0
441,2,0
441,3,0
441,4,0
441,5,0
441,6,0
442,1,0
442,2,0
442,3,0
442,4,0
442,5,0
442,6,0
443,1,0
443,2,0
443,3,0
443,4,0
443,5,0
443,6,0
444,1,0
444,2,0
444,3,0
444,4,0
444,5,0
444,6,0
445,1,0
445,2,0
445,3,0
445,4,0
445,5,0
445,6,0
446,1,0
446,2,0
446,3,0
446,4,0
446,5,0
446,6,0
447,1,0
447,2,0
447,3,0
447,4,0
447,5,0
447,6,0
448,1,0
448,2,0
448,3,0
448,4,0
448,5,0
448,6,0
449,1,0
449,2,0
449,3,0
449,4,0
449,5,0
449,6,0
450,1,0
450,2,0
450,3,0
450,4,0
450,5,0
450,6,0
451,1,0
451,2,0
451,3,0
451,4,0
451,5,0
451,6,0
452,1,0
452,2,0
452,3,0
452,4,0
452,5,0
452,6,0
453,1,0
453,2,0
453,3,0
453,4,0
453,5,0
453,6,0
454,1,0
454,2,0
454,3,0
454,4,0
454,5,0
454,6,0
455,1,0
455,2,0
455,3,0
455,4,0
455,5,0
455,6,0
456,1,0
456,2,0
456,3,0
456,4,0
456,5,0
456,6,0
457,1,0
457,2,0
457,3,0
457,4,0
457,5,0
457,6,0
458,1,0
458,2,0
458,3,0
458,4,0
458,5,0
458,6,0
459,1,0
459,2,0
459,3,0
459,4,0
459,5,0
459,6,0
460,1,0
460,2,0
460,3,0
460,4,0
460,5,0
460,6,0
461,1,0
461,2,0
461,3,0
461,4,0
461,5,0
461,6,0
462,1,0
462,2,0
462,3,0
462,4,0
462,5,0
462,6,0
463,1,0
463,2,0
463,3,0
463,4,0
463,5,0
463,6,0
464,1,0
464,2,0
464,3,0
464,4,0
464,5,0
464,6,0
465,1,0
465,2,0
465,3,0
465,4,0
465,5,0
465,6,0
466,1,0
466,2,0
466,3,0
466,4,0
466,5,0
466,6,0
467,1,0
467,2,0
467,3,0
467,4,0
467,5,0
467,6,0
468,1,0
468,2,0
468,3,0
468,4,0
468,5,0
468,6,0
469,1,0
469,2,0
469,3,0
469,4,0
469,5,0
469,6,0
470,1,0
470,2,0
470,3,0
470,4,0
470,5,0
470,6,0
471,1,0
471,2,0
471,3,0
471,4,0
471,5,0
471,6,0
472,1,0
472,2,0
472,3,0
472,4,0
472,5,0
472,6,0
473,1,0
473,2,0
473,3,0
473,4,0
473,5,0
473,6,0
474,1,0
474,2,0
474,3,0
474,4,0
474,5,0
474,6,0
475,1,0
475,2,0
475,3,0
475,4,0
475,5,0
475,6,0
476,1,0
476,2,0
476,3,0
476,4,0
476,5,0
476,6,0
477,1,0
477,2,0
477,3,0
477,4,0
477,5,0
477,6,0
478,1,0
478,2,0
478,3,0
478,4,0
478,5,0
478,6,0
479,1,0
479,2,0
479,3,0
479,4,0
479,5,0
479,6,0
480,1,0
480,2,0
480,3,0
480,4,0
480,5,0
480,6,0
481,1,0
481,2,0
481,3,0
481,4,0
481,5,0
481,6,0
482,1,0
482,2,0
482,3,0
482,4,0
482,5,0
482,6,0
483,1,0
483,2,0
483,3,0
483,4,0
483,5,0
483,6,0
484,1,0
484,2,0
484,3,0
484,4,0
484,5,0
484,6,0
485,1,0
485,2,0
485,3,0
485,4,0
485,5,0
485,6,0
486,1,0
486,2,0
486,3,0
486,4,0
486,5,0
486,6,0
487,1,0
487,2,0
487,3,0
487,4,0
487,5,0
487,6,0
488,1,0
488,2,0
488,3,0
488,4,0
488,5,0
488,6,0
489,1,0
489,2,0
489,3,0
489,4,0
489,5,0
489,6,0
490,1,0
490,2,0
490,3,0
490,4,0
490,5,0
490,6,0
491,1,0
491,2,0
491,3,0
491,4,0
491,5,0
491,6,0
492,1,0
492,2,0
492,3,0
492,4,0
492,5,0
492,6,0
493,1,0
493,2,0
493,3,0
493,4,0
493,5,0
493,6,0
494,1,0
494,2,0
494,3,0
494,4,0
494,5,0
494,6,0
495,1,0
495,2,0
495,3,0
495,4,0
495,5,0
495,6,0
496,1,0
496,2,0
496,3,0
496,4,0
496,5,0
496,6,0
497,1,0
497,2,0
497,3,0
497,4,0
497,5,0
497,6,0
498,1,0
498,2,0
498,3,0
498,4,0
498,5,0
498,6,0
499,1,0
499,2,0
499,3,0
499,4,0
499,5,0
499,6,0
500,1,0
500,2,0
500,3,0
500,4,0
500,5,0
500,6,0
501,1,0
501,2,0
501,3,0
501,4,0
501,5,0
501,6,0
502,1,0
502,2,0
502,3,0
502,4,0
502,5,0
502,6,0
503,1,0
503,2,0
503,3,0
503,4,0
503,5,0
503,6,0
504,1,0
504,2,0
504,3,0
504,4,0
504,5,0
504,6,0
505,1,0
505,2,0
505,3,0
505,4,0
505,5,0
505,6,0
506,1,0
506,2,0
506,3,0
506,4,0
506,5,0
506,6,0
507,1,0
507,2,0
507,3,0
507,4,0
507,5,0
507,6,0
508,1,0
508,2,0
508,3,0
508,4,0
508,5,0
508,6,0
509,1,0
509,2,0
509,3,0
509,4,0
509,5,0
509,6,0
510,1,0
510,2,0
510,3,0
510,4,0
510,5,0
510,6,0
511,1,0
511,2,0
511,3,0
511,4,0
511,5,0
511,6,0
512,1,0
512,2,0
512,3,0
512,4,0
512,5,0
512,6,0
513,1,0
513,2,0
513,3,0
513,4,0
513,5,0
513,6,0
514,1,0
514,2,0
514,3,0
514,4,0
514,5,0
514,6,0
515,1,0
515,2,0
515,3,0
515,4,0
515,5,0
515,6,0
516,1,0
516,2,0
516,3,0
516,4,0
516,5,0
516,6,0
517,1,0
517,2,0
517,3,0
517,4,0
517,5,0
517,6,0
518,1,0
518,2,0
518,3,0
518,4,0
518,5,0
518,6,0
519,1,0
519,2,0
519,3,0
519,4,0
519,5,0
519,6,0
520,1,0
520,2,0
520,3,0
520,4,0
520,5,0
520,6,0
521,1,0
521,2,0
521,3,0
521,4,0
521,5,0
521,6,0
522,1,0
522,2,0
522,3,0
522,4,0
522,5,0
522,6,0
523,1,0
523,2,0
523,3,0
523,4,0
523,5,0
523,6,0
524,1,0
524,2,0
524,3,0
524,4,0
524,5,0
524,6,0
525,1,0
525,2,0
525,3,0
525,4,0
525,5,0
525,6,0
526,1,0
526,2,0
526,3,0
526,4,0
526,5,0
526,6,0
527,1,0
527,2,0
527,3,0
527,4,0
527,5,0
527,6,0
528,1,0
528,2,0
528,3,0
528,4,0
528,5,0
528,6,0
529,1,0
529,2,0
529,3,0
529,4,0
529,5,0
529,6,0
530,1,0
530,2,0
530,3,0
530,4,0
530,5,0
530,6,0
531,1,0
531,2,0
531,3,0
531,4,0
531,5,0
531,6,0
532,1,0
532,2,0
532,3,0
532,4,0
532,5,0
532,6,0
533,1,0
533,2,0
533,3,0
533,4,0
533,5,0
533,6,0
534,1,0
534,2,0
534,3,0
534,4,0
534,5,0
534,6,0
535,1,0
535,2,0
535,3,0
535,4,0
535,5,0
535,6,0
536,1,0
536,2,0
536,3,0
536,4,0
536,5,0
536,6,0
537,1,0
537,2,0
537,3,0
537,4,0
537,5,0
537,6,0
538,1,0
538,2,0
538,3,0
538,4,0
538,5,0
538,6,0
539,1,0
539,2,0
539,3,0
539,4,0
539,5,0
539,6,0
540,1,0
540,2,0
540,3,0
540,4,0
540,5,0
540,6,0
541,1,0
541,2,0
541,3,0
541,4,0
541,5,0
541,6,0
542,1,0
542,2,0
542,3,0
542,4,0
542,5,0
542,6,0
543,1,0
543,2,0
543,3,0
543,4,0
543,5,0
543,6,0
544,1,0
544,2,0
544,3,0
544,4,0
544,5,0
544,6,0
545,1,0
545,2,0
545,3,0
545,4,0
545,5,0
545,6,0
546,1,0
546,2,0
546,3,0
546,4,0
546,5,0
546,6,0
547,1,0
547,2,0
547,3,0
547,4,0
547,5,0
547,6,0
548,1,0
548,2,0
548,3,0
548,4,0
548,5,0
548,6,0
549,1,0
549,2,0
549,3,0
549,4,0
549,5,0
549,6,0
550,1,0
550,2,0
550,3,0
550,4,0
550,5,0
550,6,0
551,1,0
551,2,0
551,3,0
551,4,0
551,5,0
551,6,0
552,1,0
552,2,0
552,3,0
552,4,0
552,5,0
552,6,0
553,1,0
553,2,0
553,3,0
553,4,0
553,5,0
553,6,0
554,1,0
554,2,0
554,3,0
554,4,0
554,5,0
554,6,0
555,1,0
555,2,0
555,3,0
555,4,0
555,5,0
555,6,0
556,1,0
556,2,0
556,3,0
556,4,0
556,5,0
556,6,0
557,1,0
557,2,0
557,3,0
557,4,0
557,5,0
557,6,0
558,1,0
558,2,0
558,3,0
558,4,0
558,5,0
558,6,0
559,1,0
559,2,0
559,3,0
559,4,0
559,5,0
559,6,0
560,1,0
560,2,0
560,3,0
560,4,0
560,5,0
560,6,0
561,1,0
561,2,0
561,3,0
561,4,0
561,5,0
561,6,0
562,1,0
562,2,0
562,3,0
562,4,0
562,5,0
562,6,0
563,1,0
563,2,0
563,3,0
563,4,0
563,5,0
563,6,0
564,1,0
564,2,0
564,3,0
564,4,0
564,5,0
564,6,0
565,1,0
565,2,0
565,3,0
565,4,0
565,5,0
565,6,0
566,1,0
566,2,0
566,3,0
566,4,0
566,5,0
566,6,0
567,1,0
567,2,0
567,3,0
567,4,0
567,5,0
567,6,0
568,1,0
568,2,0
568,3,0
568,4,0
568,5,0
568,6,0
569,1,0
569,2,0
569,3,0
569,4,0
569,5,0
569,6,0
570,1,0
570,2,0
570,3,0
570,4,0
570,5,0
570,6,0
571,1,0
571,2,0
571,3,0
571,4,0
571,5,0
571,6,0
572,1,0
572,2,0
572,3,0
572,4,0
572,5,0
572,6,0
573,1,0
573,2,0
573,3,0
573,4,0
573,5,0
573,6,0
574,1,0
574,2,0
574,3,0
574,4,0
574,5,0
574,6,0
575,1,0
575,2,0
575,3,0
575,4,0
575,5,0
575,6,0
576,1,0
576,2,0
576,3,0
576,4,0
576,5,0
576,6,0
577,1,0
577,2,0
577,3,0
577,4,0
577,5,0
577,6,0
578,1,0
578,2,0
578,3,0
578,4,0
578,5,0
578,6,0
579,1,0
579,2,0
579,3,0
579,4,0
579,5,0
579,6,0
580,1,0
580,2,0
580,3,0
580,4,0
580,5,0
580,6,0
581,1,0
581,2,0
581,3,0
581,4,0
581,5,0
581,6,0
582,1,0
582,2,0
582,3,0
582,4,0
582,5,0
582,6,0
583,1,0
583,2,0
583,3,0
583,4,0
583,5,0
583,6,0
584,1,0
584,2,0
584,3,0
584,4,0
584,5,0
584,6,0
585,1,0
585,2,0
585,3,0
585,4,0
585,5,0
585,6,0
586,1,0
586,2,0
586,3,0
586,4,0
586,5,0
586,6,0
587,1,0
587,2,0
587,3,0
587,4,0
587,5,0
587,6,0
588,1,0
588,2,0
588,3,0
588,4,0
588,5,0
588,6,0
589,1,0
589,2,0
589,3,0
589,4,0
589,5,0
589,6,0
590,1,0
590,2,0
590,3,0
590,4,0
590,5,0
590,6,0
591,1,0
591,2,0
591,3,0
591,4,0
591,5,0
591,6,0
592,1,0
592,2,0
592,3,0
592,4,0
592,5,0
592,6,0
593,1,0
593,2,0
593,3,0
593,4,0
593,5,0
593,6,0
594,1,0
594,2,0
594,3,0
594,4,0
594,5,0
594,6,0
595,1,0
595,2,0
595,3,0
595,4,0
595,5,0
595,6,0
596,1,0
596,2,0
596,3,0
596,4,0
596,5,0
596,6,0
597,1,0
597,2,0
597,3,0
597,4,0
597,5,0
597,6,0
598,1,0
598,2,0
598,3,0
598,4,0
598,5,0
598,6,0
599,1,0
599,2,0
599,3,0
599,4,0
599,5,0
599,6,0
600,1,0
600,2,0
600,3,0
600,4,0
600,5,0
600,6,0
601,1,0
601,2,0
601,3,0
601,4,0
601,5,0
601,6,0
602,1,0
602,2,0
602,3,0
602,4,0
602,5,0
602,6,0
603,1,0
603,2,0
603,3,0
603,4,0
603,5,0
603,6,0
604,1,0
604,2,0
604,3,0
604,4,0
604,5,0
604,6,0
605,1,0
605,2,0
605,3,0
605,4,0
605,5,0
605,6,0
606,1,0
606,2,0
606,3,0
606,4,0
606,5,0
606,6,0
607,1,0
607,2,0
607,3,0
607,4,0
607,5,0
607,6,0
608,1,0
608,2,0
608,3,0
608,4,0
608,5,0
608,6,0
609,1,0
609,2,0
609,3,0
609,4,0
609,5,0
609,6,0
610,1,0
610,2,0
610,3,0
610,4,0
610,5,0
610,6,0
611,1,0
611,2,0
611,3,0
611,4,0
611,5,0
611,6,0
612,1,0
612,2,0
612,3,0
612,4,0
612,5,0
612,6,0
613,1,0
613,2,0
613,3,0
613,4,0
613,5,0
613,6,0
614,1,0
614,2,0
614,3,0
614,4,0
614,5,0
614,6,0
615,1,0
615,2,0
615,3,0
615,4,0
615,5,0
615,6,0
616,1,0
616,2,0
616,3,0
616,4,0
616,5,0
616,6,0
617,1,0
617,2,0
617,3,0
617,4,0
617,5,0
617,6,0
618,1,0
618,2,0
618,3,0
618,4,0
618,5,0
618,6,0
619,1,0
619,2,0
619,3,0
619,4,0
619,5,0
619,6,0
620,1,0
620,2,0
620,3,0
620,4,0
620,5,0
620,6,0
621,1,0
621,2,0
621,3,0
621,4,0
621,5,0
621,6,0
622,1,0
622,2,0
622,3,0
622,4,0
622,5,0
622,6,0
623,1,0
623,2,0
623,3,0
623,4,0
623,5,0
623,6,0
624,1,0
624,2,0
624,3,0
624,4,0
624,5,0
624,6,0
625,1,0
625,2,0
625,3,0
625,4,0
625,5,0
625,6,0
626,1,0
626,2,0
626,3,0
626,4,0
626,5,0
626,6,0
627,1,0
627,2,0
627,3,0
627,4,0
627,5,0
627,6,0
628,1,0
628,2,0
628,3,0
628,4,0
628,5,0
628,6,0
629,1,0
629,2,0
629,3,0
629,4,0
629,5,0
629,6,0
630,1,0
630,2,0
630,3,0
630,4,0
630,5,0
630,6,0
631,1,0
631,2,0
631,3,0
631,4,0
631,5,0
631,6,0
632,1,0
632,2,0
632,3,0
632,4,0
632,5,0
632,6,0
633,1,0
633,2,0
633,3,0
633,4,0
633,5,0
633,6,0
634,1,0
634,2,0
634,3,0
634,4,0
634,5,0
634,6,0
635,1,0
635,2,0
635,3,0
635,4,0
635,5,0
635,6,0
636,1,0
636,2,0
636,3,0
636,4,0
636,5,0
636,6,0
637,1,0
637,2,0
637,3,0
637,4,0
637,5,0
637,6,0
638,1,0
638,2,0
638,3,0
638,4,0
638,5,0
638,6,0
639,1,0
639,2,0
639,3,0
639,4,0
639,5,0
639,6,0
640,1,0
640,2,0
640,3,0
640,4,0
640,5,0
640,6,0
641,1,0
641,2,0
641,3,0
641,4,0
641,5,0
641,6,0
642,1,0
642,2,0
642,3,0
642,4,0
642,5,0
642,6,0
643,1,0
643,2,0
643,3,0
643,4,0
643,5,0
643,6,0
644,1,0
644,2,0
644,3,0
644,4,0
644,5,0
644,6,0
645,1,0
645,2,0
645,3,0
645,4,0
645,5,0
645,6,0
646,1,0
646,2,0
646,3,0
646,4,0
646,5,0
646,6,0
647,1,0
647,2,0
647,3,0
647,4,0
647,5,0
647,6,0
648,1,0
648,2,0
648,3,0
648,4,0
648,5,0
648,6,0
649,1,0
649,2,0
649,3,0
649,4,0
649,5,0
649,6,0
650,1,0
650,2,0
650,3,0
650,4,0
650,5,0
650,6,0
651,1,0
651,2,0
651,3,0
651,4,0
651,5,0
651,6,0
652,1,0
652,2,0
652,3,0
652,4,0
652,5,0
652,6,0
653,1,0
653,2,0
653,3,0
653,4,0
653,5,0
653,6,0
654,1,0
654,2,0
654,3,0
654,4,0
654,5,0
654,6,0
655,1,0
655,2,0
655,3,0
655,4,0
655,5,0
655,6,0
656,1,0
656,2,0
656,3,0
656,4,0
656,5,0
656,6,0
657,1,0
657,2,0
657,3,0
657,4,0
657,5,0
657,6,0
658,1,0
658,2,0
658,3,0
658,4,0
658,5,0
658,6,0
659,1,0
659,2,0
659,3,0
659,4,0
659,5,0
659,6,0
660,1,0
660,2,0
660,3,0
660,4,0
660,5,0
660,6,0
661,1,0
661,2,0
661,3,0
661,4,0
661,5,0
661,6,0
662,1,0
662,2,0
662,3,0
662,4,0
662,5,0
662,6,0
663,1,0
663,2,0
663,3,0
663,4,0
663,5,0
663,6,0
664,1,0
664,2,0
664,3,0
664,4,0
664,5,0
664,6,0
665,1,0
665,2,0
665,3,0
665,4,0
665,5,0
665,6,0
666,1,0
666,2,0
666,3,0
666,4,0
666,5,0
666,6,0
667,1,0
667,2,0
667,3,0
667,4,0
667,5,0
667,6,0
668,1,0
668,2,0
668,3,0
668,4,0
668,5,0
668,6,0
669,1,0
669,2,0
669,3,0
669,4,0
669,5,0
669,6,0
670,1,0
670,2,0
670,3,0
670,4,0
670,5,0
670,6,0
671,1,0
671,2,0
671,3,0
671,4,0
671,5,0
671,6,0
